WORK_RECOMMENDATION_DTL_ID,WORK_ID,WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,WORK_STAGE,LETTER_NO,CONSTITUENCY,FILE_STATUS,IA_NAME,VENDOR_NAME,WORK_STATUS,CONSTITUENCY_ID,_MP_ID,VENDOR_ID,RECOMMENDATION_DATE,SANCTION_DATE,ACTUAL_END_DATE,TENURE_START_DATE,TENURE_END_DATE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,IS_RECOMMENDED,IS_SANCTIONED,IS_COMPLETED,HAS_EXPENDITURE_RECORD,RECOMMENDED_RECORD_COUNT,SANCTIONED_RECORD_COUNT,COMPLETED_RECORD_COUNT,EXPENDITURE_RECORD_COUNT,RECOMMENDATION_TO_SANCTION_RATIO,ACTUAL_TO_SANCTION_RATIO,SANCTION_MINUS_RECOMMENDED,SANCTION_MINUS_ACTUAL,RECOMMENDATION_TO_SANCTION_DAYS,SANCTION_TO_COMPLETION_DAYS,RECOMMENDATION_TO_COMPLETION_DAYS,MISSING_SANCTION_AMOUNT,MISSING_ACTUAL_AMOUNT,MISSING_RECOMMENDATION_DATE,MISSING_SANCTION_DATE,TOTAL_DISBURSED,TRANSACTION_COUNT,AVERAGE_TRANSACTION_AMOUNT,MAX_TRANSACTION_AMOUNT,MIN_TRANSACTION_AMOUNT,VENDOR_COUNT,EXPENDITURE_DATE_COUNT,INVALID_RECOMMENDATION_SANCTION_ORDER,INVALID_SANCTION_COMPLETION_ORDER,INVALID_RECOMMENDATION_COMPLETION_ORDER,NEGATIVE_TIMELINE_FLAG,DISBURSEMENT_TO_SANCTION_RATIO,UNSPENT_AMOUNT,SANCTION_DEVIATION,ACTUAL_DEVIATION,MISSING_COMPLETION_DATE,MISSING_RECOMMENDED_AMOUNT,LOG_RECOMMENDED_AMOUNT,LOG_SANCTION_AMOUNT,LOG_ACTUAL_AMOUNT,LOG_TOTAL_DISBURSED,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,PEER_STD_SANCTION,PEER_COUNT,PEER_LEVEL,COST_VS_PEER_MEDIAN,COST_Z_SCORE,PEER_GROUP_RELIABLE_FLAG,TRANSACTION_AMOUNT_VARIATION,MULTIPLE_VENDOR_FLAG,MULTIPLE_TRANSACTION_FLAG,SINGLE_TRANSACTION_FLAG,HIGH_TRANSACTION_COUNT_FLAG,NO_EXPENDITURE_RECORD_FLAG,NO_VENDOR_INFORMATION_FLAG,ACTUAL_EXCEEDS_SANCTION_FLAG,DISBURSEMENT_EXCEEDS_SANCTION_FLAG,SANCTION_BELOW_RECOMMENDED_FLAG,NEGATIVE_SANCTION_AMOUNT_FLAG,NEGATIVE_ACTUAL_AMOUNT_FLAG,NEGATIVE_DISBURSEMENT_FLAG,HIGH_COST_VS_PEER_FLAG,EXTREME_COST_VS_PEER_FLAG,HIGH_COST_Z_SCORE_FLAG,EXTREME_COST_Z_SCORE_FLAG,RECOMMENDED_NOT_SANCTIONED_FLAG,SANCTIONED_NOT_COMPLETED_FLAG,SANCTIONED_WITHOUT_EXPENDITURE_FLAG,COMPLETED_WITHOUT_EXPENDITURE_FLAG,DATA_COMPLETENESS_SCORE,RULE_SCORE,DATA_QUALITY_SCORE,RULE_RISK_LEVEL,RULE_REASON_CODES,RULE_REASONS,RULE_ANOMALY_FLAG,STATISTICAL_SCORE,STATISTICAL_CONFIDENCE,STATISTICAL_RISK_LEVEL,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_ANOMALY_FLAG
214297,154943,Normal/Others,WS/MP770/2025-2026/214297-Construction of community centers and community halls,Telangana,2.0,SIDDIPET(District Collector Siddipet_IDA),18th Lok Sabha,Sanjay Kumar Bandi,BbyW Construction of Community Hall Near H.No.5-3by1 of Samudrala (V)  of Koheda (M),Work Completed,LN/MP770/2025-2026/721,KARIMNAGAR,,"DISTRICT PANCHAYATHRAJ ENGINEER (PIU), SIDDIPET TSA",PONNAM ANJAIAH,Payment Success,402.0,3019181,47948.0,2025-07-03,2026-01-07,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,495284.0,1,1,1,1,1,1,1,1,1.0,0.990568,0.0,4716.0,188.0,,,0,0,0,0,495284.0,1,495284.0,495284.0,495284.0,1,0,0,0,0,0,0.990568,4716.0,0.0,-4716.0,1,0,13.122365377402328,13.122365377402328,13.112888633441784,13.112888633441784,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
215385,175102,Normal/Others,WS/MP18193/2025-2026/215385-Construction of additional rooms and halls in the existing public and community building,Telangana,2.0,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),18th Lok Sabha,EATALA RAJENDER,"Construction of Additional floor to Community Hall at Raghavendra Colony, Jeedimetla-132 Division (GHMC), Medchal-Malkajgiri District.",Physical Inspection,LN/MP18193/2025-2026/105,MALKAJGIRI,,DISTRICT PANCHAYAT RAJ ENGINEER PR(PIU),Gandrathi Malathi,Payment Success,411.0,3042481,86326.0,2025-07-07,2026-03-25,,2024-06-04,2029-06-03 23:59:59,900000.0,900000.0,900000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,261.0,,,0,0,0,0,900000.0,1,900000.0,900000.0,900000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.71015115341694,13.71015115341694,13.71015115341694,13.71015115341694,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,3.6,1.0438130906978602,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
215411,141862,Normal/Others,WS/MP18190/2025-2026/215411-Street lights,Telangana,2.0,Mulugu(District Collector Mulugu_ida),18th Lok Sabha,BALRAM NAIK PORIKA,Installation of LED Street lights at Venkatapur (V),Work Completed,LN/MP18190/2025-2026/280,MAHABUBABAD,True,District Panchayat Raj Engineer PIU Mulugu,Emmadi Sharada,Payment Success,409.0,3042479,68991.0,2025-07-08,2025-07-17,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,499128.0,1,1,1,1,1,1,1,1,1.0,0.998256,0.0,872.0,9.0,,,0,0,0,0,499128.0,1,499128.0,499128.0,499128.0,1,0,0,0,0,0,0.998256,872.0,0.0,-872.0,1,0,13.122365377402328,13.122365377402328,13.120619858357951,13.120619858357951,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
218028,145879,Normal/Others,"WS/MP18188/2025-2026/218028-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road from Jonnala Bichappa (H) to Medipally Anjireddy (H) at Mominkalan Village of Dharur Mandal,Physical Inspection,LN/MP18188/2025-2026/211,CHELVELLA,,DPRE PIU DIVISION VIKARABAD,E SATYANARAYANA,Payment Success,407.0,3042477,72531.0,2025-07-14,2025-08-04,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,21.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
218838,159382,Normal/Others,WS/MP18193/2025-2026/218838-Construction of rooms and halls in school and colleges,Telangana,2.0,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),18th Lok Sabha,EATALA RAJENDER,"Construction of Compound Wall to ZPHS at Ward No.14, Dhoolapally, Dundigal Municipality, Medchal-Malkajgiri District",Physical Inspection,LN/MP18193/2025-2026/110,MALKAJGIRI,,DISTRICT PANCHAYAT RAJ ENGINEER PR(PIU),SRI VRR CIVIL CONTRACTORS,Payment Success,411.0,3042481,78993.0,2025-07-16,2026-01-13,,2024-06-04,2029-06-03 23:59:59,768221.0,768221.0,768221.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,181.0,,,0,0,0,0,768221.0,1,768221.0,768221.0,768221.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.551834032859292,13.551834032859292,13.551834032859292,13.551834032859292,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,3.072884,0.7895398895636552,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
219356,186457,Normal/Others,"WS/MP18188/2025-2026/219356-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road from Chevella Suresh (H) to Badri Ramchander (H) at Maharajpet (V) of Shankerpally (M),Physical Inspection,LN/MP18188/2025-2026/213,CHELVELLA,True,"DISTRICT PANCHAYAT RAJ ENGINEER, PIU, RANGAREDDY",Medi Krishna,Payment Success,407.0,3042477,91390.0,2025-07-17,2025-08-19,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,33.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
219997,168445,Normal/Others,WS/MP18187/2025-2026/219997-Construction of boundary walls of existing public and community buildings,Telangana,2.0,Nirmal(DISTRICT COLLECTOR NIRMAL_3),18th Lok Sabha,GODAM NAGESH,Construction of Compound wall to  LIC Agents Welfare Association Building,Work Completed,LN/MP18187/2025-2026/207,ADILABAD(ST),True,DISTRICT PANCHAYAT RAJ ENGINEER_34,Rajeswar,Payment Success,399.0,3042476,71169.0,2025-07-18,2025-08-26,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,499641.0,1,1,1,1,1,1,1,1,1.0,0.999282,0.0,359.0,39.0,,,0,0,0,0,499641.0,1,499641.0,499641.0,499641.0,1,0,0,0,0,0,0.999282,359.0,0.0,-359.0,1,0,13.122365377402328,13.122365377402328,13.12164712095391,13.12164712095391,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
219999,176686,Normal/Others,WS/MP18187/2025-2026/219999-Construction of community centers and community halls,Telangana,2.0,Nirmal(DISTRICT COLLECTOR NIRMAL_3),18th Lok Sabha,GODAM NAGESH,"Construction of Community hall at Munnuru kapu wada, Nirmal",Work Completed,LN/MP18187/2025-2026/209,ADILABAD(ST),True,DISTRICT PANCHAYAT RAJ ENGINEER_34,Patike Rajendar,Payment Success,399.0,3042476,87383.0,2025-07-18,2025-08-26,2026-05-01,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,39.0,248.0,287.0,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
220060,174216,Normal/Others,"WS/MP18188/2025-2026/220060-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road from Hyderabad Road BDL Circle to Sathpura Apartments in Shankerpally Municipality,Work Completed,LN/MP18188/2025-2026/215,CHELVELLA,True,"Commissioner, Shankarpally Municipality",MUNAGALA NAVYA,Payment Success,407.0,3042477,85474.0,2025-07-19,2025-08-23,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,380996.0,1,1,1,1,1,1,1,1,1.0,0.761992,0.0,119004.0,35.0,,,0,0,0,0,380996.0,1,380996.0,380996.0,380996.0,1,1,0,0,0,0,0.761992,119004.0,0.0,-119004.0,1,0,13.122365377402328,13.122365377402328,12.85054678006209,12.85054678006209,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
221796,170039,Normal/Others,"WS/MP18188/2025-2026/221796-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road from Grama Panchayat Building to Basi Reddy House at Govindapur (V) of Pargi (M),Physical Inspection,LN/MP18188/2025-2026/216,CHELVELLA,,DPRE PIU DIVISION VIKARABAD,LEO TILES PVT LTD,Payment Success,407.0,3042477,82696.0,2025-07-24,2025-08-12,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,19.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
221797,170043,Normal/Others,"WS/MP18188/2025-2026/221797-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road near Hanuman Temple at Syedpally (V) of Pargi (M),Physical Inspection,LN/MP18188/2025-2026/216,CHELVELLA,,DPRE PIU DIVISION VIKARABAD,LEO TILES PVT LTD,Payment Success,407.0,3042477,82696.0,2025-07-24,2025-08-12,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,19.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
221798,173958,Normal/Others,"WS/MP18188/2025-2026/221798-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),18th Lok Sabha,KONDA VISHWESHWAR REDDY,Laying of CC Road from Rajalingam (H) to Pochamma Gudi at Mittakodur (V) of Pargi (M),Physical Inspection,LN/MP18188/2025-2026/216,CHELVELLA,,DPRE PIU DIVISION VIKARABAD,KURVA MALLAIAH,Payment Success,407.0,3042477,84737.0,2025-07-24,2025-08-12,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,19.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222338,142175,Normal/Others,WS/MP18190/2025-2026/222338-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at Jr College ground and Govt Area Hospital in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/302,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-11,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,16.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222340,142184,Normal/Others,WS/MP18190/2025-2026/222340-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at Govt Degree and Jr College, Library in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/303,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-11,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,16.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222342,142189,Normal/Others,WS/MP18190/2025-2026/222342-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at ZP Girls High School and China High School in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/304,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-11,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,16.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222343,142193,Normal/Others,WS/MP18190/2025-2026/222343-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at Police Station and court in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/305,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-11,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,16.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222344,142198,Normal/Others,WS/MP18190/2025-2026/222344-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at Double bed rooms in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/306,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-13,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,18.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
222345,142203,Normal/Others,WS/MP18190/2025-2026/222345-Street lights,Telangana,2.0,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),18th Lok Sabha,BALRAM NAIK PORIKA,"Providing solar Street lights with poles at Manubothula Cheruvu to Adivasi colony in Bhadrachalam Town, Bhadrachalm GP",Physical Inspection,LN/MP18190/2025-2026/307,MAHABUBABAD,True,"Executive Engineer, Tribal Wellfare Division, Bhadrachalam",CARD Box Company,Payment Success,409.0,3042479,71062.0,2025-07-26,2025-08-13,,2024-06-04,2029-06-03 23:59:59,500000.0,500000.0,500000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,18.0,,,0,0,0,0,500000.0,1,500000.0,500000.0,500000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,2.0,0.2719960299090995,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333333333334,15.0,0.0,LOW,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,False,15.0,HIGH,LOW,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,False
