WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,PEER_COUNT,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,PEER_STD_SANCTION,SANCTION_TO_PEER_MEDIAN,SANCTION_PEER_Z_SCORE,RECOMMENDATION_TO_SANCTION_DAYS,SANCTION_TO_FIRST_PAYMENT_DAYS,COMPLETION_BEFORE_LAST_PAYMENT,DATA_COMPLETENESS_RATIO,RULE_FINANCIAL_SCORE,RULE_PAYMENT_SCORE,RULE_TIMELINE_SCORE,RULE_PAYMENT_STATUS_SCORE,RULE_DIVERSITY_BONUS,RULE_CATEGORY_COUNT,RULE_SCORE,RULE_SEVERITY,RULE_TRIGGER_COUNT,STRONG_RULE_COUNT,VERIFICATION_FLAG_COUNT,RULE_CANDIDATE,RULE_FLAGS,RULE_REASONS,RULE_VERIFICATION_NOTES,RULE_SANCTION_ABOVE_2X_PEER,RULE_SANCTION_ABOVE_5X_PEER,RULE_PEER_Z_ABOVE_3,RULE_PEER_Z_ABOVE_5,RULE_ACTUAL_ABOVE_SANCTION,RULE_DISBURSED_ABOVE_SANCTION,RULE_HIGH_PAYMENT_COUNT,RULE_VERY_HIGH_PAYMENT_COUNT,RULE_MULTIPLE_VENDORS,RULE_MANY_VENDORS,RULE_HIGH_PAYMENT_FREQUENCY,RULE_VERY_HIGH_PAYMENT_FREQUENCY,RULE_RECOMMENDATION_BEFORE_SANCTION_VIOLATION,RULE_PAYMENT_BEFORE_SANCTION,RULE_COMPLETION_BEFORE_LAST_PAYMENT,RULE_HIGH_IN_PROGRESS_RATIO,RULE_LOW_DATA_COMPLETENESS
227474,28,Rajasthan,334,AJMER,3019130,Bhagirath Chaudhary,Normal/Others,WS/MP719/2025-2026/227474-Construction of community centers and community halls,CONSTRUCTION OF COMMUNITY Hall NEAR VEER TEJAJI MAHARAJ TEMPLE BHOGADEET,Work Completed,495140.0,495140.0,494567.0,494567.0,14.0,14.0,2026-08-06,2026-08-13,2026-05-04,1,495140.0,495140.0,,1.0,,204.0,149.0,1,1.0,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,8,3,1,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_COMPLETION_BEFORE_LAST_PAYMENT | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | Reported completion date precedes the last recorded payment; verify because the dates may represent different administrative events. | More than half of the recorded payment transactions are currently marked as in progress.,Reported completion date precedes the last recorded payment; verify because the dates may represent different administrative events.,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
147233,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,WS/MP18162/2024-2025/147233-Construction of community centers and community halls,RADAJI BAVJI KE PAAS CHHAYAGRAH NIRMAN VILL- ROOPPURA GP.- GOVLIYA PS.- SAHARA,Physical Inspection,500000.0,500000.0,499323.0,,16.0,16.0,2026-07-19,2026-09-07,,1,500000.0,500000.0,,1.0,,97.0,544.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
178543,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,WS/MP18162/2025-2026/178543-Construction of community centers and community halls,Pakshi Ghar Nirman Kary TEJA JI KE STHAN ke pas Vill-Lambiya Khurd GP Lambiya Khurd PS Banera,Physical Inspection,500000.0,500000.0,491529.0,491529.0,11.0,10.0,2026-08-13,2026-08-24,,1,500000.0,500000.0,,1.0,,162.0,350.0,0,0.9090909090909092,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
186128,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,"WS/MP18162/2025-2026/186128-Construction of roads, link roads, pathways or any other road with or without drainage system",SC Mauhalle me CC Sadak may Nali Nirman Ward No.4 Sthit RA.U.Ma.Vi. Singoli se Anganwari kendra tak GP-Singoli PS-Mandalgarh,Work partially Completed,500000.0,500000.0,490910.0,,21.0,13.0,2026-08-08,2026-08-13,,1,500000.0,500000.0,,1.0,,40.0,457.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
203736,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,WS/MP18162/2025-2026/203736-Construction of community centers and community halls,kabutarkhana nirman kary pani ki tanki ke pas Vill-Gajsinghpura GP-Jagpura PS-Badnor,Work partially Completed,500000.0,500000.0,499246.0,,10.0,10.0,2026-08-24,2026-09-09,,1,500000.0,500000.0,,1.0,,25.0,395.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
241441,28,Rajasthan,353,BHILWARA,3042447,DAMODAR AGARWAL,Normal/Others,WS/MP18162/2025-2026/241441-Construction of community centers and community halls,Samudayik Bhawan Nirman S.C. Mohlla Vill-Mohanpura GP-Mohanpura PS-Mandalgarh,Physical Inspection,500000.0,500000.0,415244.0,,12.0,12.0,2026-08-04,2026-08-18,,1,500000.0,500000.0,,1.0,,86.0,211.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
249915,28,Rajasthan,345,JALORE,3042451,LUMBARAM,Normal/Others,WS/MP18166/2025-2026/249915-Development of playground,Govt Sr Sec School Rajpura GP Rajpura PS Jaswantpura Dist Jalore Pray Place construction in school Ground,Work Completed,600000.0,600000.0,572375.0,572375.0,12.0,12.0,2026-07-10,2026-09-04,,1,600000.0,600000.0,,1.0,,54.0,177.0,0,0.9090909090909092,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
249920,28,Rajasthan,345,JALORE,3042451,LUMBARAM,Normal/Others,"WS/MP18166/2025-2026/249920-Construction of roads, link roads, pathways or any other road with or without drainage system",Interlocking Block Road Construction- Near Khaviji Bavasi Than Village Shivgarh GP Rajpura PS Jaswantpura Dist Jalore,Physical Inspection,500000.0,500000.0,474734.0,474734.0,12.0,12.0,2026-07-10,2026-09-04,,1,500000.0,500000.0,,1.0,,54.0,177.0,0,0.9090909090909092,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
144452,28,Rajasthan,339,UDAIPUR(ST),3042457,MANNA LAL RAWAT,Normal/Others,WS/MP18172/2025-2026/144452-Construction of common work sheds/ common covered sitting area,construction of teen shed in GSSS keshriyawad,Physical Inspection,500000.0,500000.0,489272.0,,20.0,11.0,2026-07-20,2026-08-27,,1,500000.0,500000.0,,1.0,,292.0,367.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
269921,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/269921-Construction of footpaths and pedestrian ways,Gram Sabha Sirkot mai C.C. marge nirman  (Karydai Sanstha Vikaskhand Garud),Vendor Identification,100000.0,100000.0,95003.0,,17.0,16.0,2026-09-03,2026-09-05,,1,100000.0,100000.0,,1.0,,184.0,9.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,7,3,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
230890,28,Rajasthan,334,AJMER,3019130,Bhagirath Chaudhary,Normal/Others,WS/MP719/2025-2026/230890-Construction of community centers and community halls,"Construction of open Tibar near  Chowki Wali Mataji village Madarpura, Gram Panchayat Rasulpura",Physical Inspection,499974.0,499974.0,285163.0,,25.0,25.0,2026-03-11,2026-09-04,,1,499974.0,499974.0,,1.0,,135.0,55.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,6,2,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
166142,5,Assam,30,BARPETA,3042295,PHANI BHUSAN CHOUDHURY,Normal/Others,NA-Construction of community centers and community halls,Construction of T.R.Phookan Smriti Rangamancha at Barpeta,Pending for Sanction,14000000.0,14000000.0,,,,,,,,294,300000.0,518419.2439862543,879911.5802997663,46.66666666666666,15.321517590916203,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
310634,6,Bihar,61,JAHANABAD,3043221,SURENDRA PRASAD YADAV,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,Purchase and supply of 6 book shelves each (as per the specifications enclosed with attached letter) as furniture in 20 schools mentioned in the attached letter of Ghosi Block of Jehanabad district,Pending for Sanction,5000000.0,5000000.0,,,,,,,,76,217500.0,233750.0,560102.1543730514,22.988505747126435,8.509608404086729,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
283733,6,Bihar,64,NALANDA,3018354,Kaushalendra Kumar,Normal/Others,NA-Purchase of books and periodicals for libraries/digitization of library books,Nalanda district ke different school me book ,Pending for Sanction,4900000.0,4900000.0,,,,,,,,106,100000.0,203773.5849056604,543870.525261278,49.0,8.634824277043235,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
225601,27,Gujarat,130,CHHOTA UDAIPUR(ST),3042331,JASHUBHAI BHILUBHAI RATHVA,Normal/Others,NA-Fitting of Sitting RCC Benches in Public Places,White tiles Tikli wala Bankda ,Pending for Sanction,2520000.0,2520000.0,,,,,,,,75,34400.0,185806.9333333333,389868.53946528287,73.25581395348837,5.98712855843174,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298415,27,Gujarat,110,MAHESANA,3042332,HARIBHAI PATEL,Normal/Others,NA-Fitting of Sitting RCC Benches in Public Places,RCC Benches in Different Public Places  under Mehsana municipal  area total bench no-629,Pending for Sanction,2200000.0,2200000.0,,,,,,,,75,34400.0,185806.9333333333,389868.53946528287,63.95348837209303,5.166339067597495,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
269987,27,Gujarat,128,RAJKOT,3042334,PARSHOTTAMBHAI RUPALA,Normal/Others,NA-Construction of boundary walls of existing public and community buildings,Compound  Wall at Muslim Kabrasthan,Pending for Sanction,2500000.0,2500000.0,,,,,,,,35,400000.0,412941.17647058825,392733.4620229264,6.25,5.314186402093685,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
292538,27,Gujarat,114,SURAT,3042335,MUKESHKUMAR CHANDRAKAANT DALAL,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system","For constructing a bituminous (asphalt) road from Halpativas through the Canal Road, connecting to the Kim Olpad Road in Kathodra Village, Taluka Olpad.",Pending for Sanction,2000000.0,2000000.0,,,,,,,,712,300000.0,304151.98863636365,163453.79995172046,6.666666666666667,10.375090770997929,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
290667,15,Himachal Pradesh,144,KANGRA,3042347,RAJEEV BHARDWAJ,Normal/Others,NA-Construction of community centers and community halls,C/O Community Hall(Steel Truss with Teen Roof) at Shaheed Ram Singh Pathania Smark ward no. 4 MC Nurpur,Pending for Sanction,3200000.0,3200000.0,,,,,,,,36,300000.0,442857.1428571429,528614.0114575508,10.666666666666666,5.215796020125478,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
290675,15,Himachal Pradesh,144,KANGRA,3042347,RAJEEV BHARDWAJ,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",C/O bridge with Ambulance road in Mandola Nallah ward no 1 village Tali G.P - Lagru,Pending for Sanction,1500000.0,1500000.0,,,,,,,,63,200000.0,279666.6666666667,215706.41637307897,7.5,5.657380776391387,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
252744,15,Himachal Pradesh,146,MANDI,3043229,Kangana Ranaut,Normal/Others,WS/MP18328/2025-2026/252744-Setting up crops conservation facilities,Construction of Godown for Farmers to keep Crops at Palingi village in GP Ponda. Work Executing Agency-BDO Nichar ,Vendor Identification,1000000.0,1000000.0,778325.0,,14.0,14.0,2026-03-20,2026-09-01,,1,1000000.0,1000000.0,,1.0,,79.0,22.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,5,2,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
300867,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,Normal/Others,NA-Construction of community centers and community halls,"Construction work on the upper floor of the Stree Shakti Bhavan at Geleyara Balaga, Abbigere Ward, Yeshwanthapura Hobli",Pending for Sanction,4000000.0,4000000.0,,,,,,,,679,500000.0,613711.0778443114,572180.666834599,8.0,5.918216253074778,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
238085,18,Karnataka,184,BIDAR,3042360,SAGAR ESHWAR KHANDRE,Normal/Others,NA-Construction of community centers and community halls,Construction of Cultural Hall Near Amareshwar Temple,Pending for Sanction,10000000.0,10000000.0,,,,,,,,679,500000.0,613711.0778443114,572180.666834599,20.0,16.40441466518301,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
